Game ID,Season,Week,Date,Time,Away Team,Home Team,Location,Away QB,Home QB,Away QB ID,Home QB ID,Away Team Weekly Rest,Home Team Weekly Rest,Weekly Away Rest Advantage,Weekly Home Rest Advantage,Away Cumulative Rest Advantage,Home Cumulative Rest Advantage,Actual Stadium,Back to Back Away Games,Away Team Current Week Cumulative Rest Advantage,Home Team Current Week Cumulative Rest Advantage,Away Team Division,Away Stadium,Away Stadium Latitude,Away Stadium Longitude,Away Stadium TimeZone,Home Team Division,Home Stadium,Home Stadium Latitude,Home Stadium Longitude,Home Stadium TimeZone,Away Team Previous Opponent,Home Team Previous Opponent,Away Team Previous Location,Home Team Previous Location,Away Team Next Opponent,Home Team Next Opponent,Away Team Next Location,Home Team Next Location,Actual Stadium Latitude,Actual Stadium Longitude,Actual Stadium TimeZone,Away Travel Distance,Home Travel Distance,Away Travel Advantage,Home Travel Advantage,Away Timezone Change,Home Timezone Change,Away Previous Game Actual Stadium TimeZone,Home Previous Game Actual Stadium TimeZone,Away Weekly Timezone Difference,Home Weekly Timezone Difference,Adjusted Away Timezone Change,Adjusted Home Timezone Change,Away Timezone Advantage,Home Timezone Advantage,Away Team Massey-Peabody Preseason Rank,Home Team Massey-Peabody Preseason Rank,Away Team Generic Sports Fan Preseason Rank,Home Team Generic Sports Fan Preseason Rank,Massey-Peabody Preseason Winner,Massey-Peabody Preseason Difference,Generic Sports Fan Preseason Winner,Generic Sports Fan Preseason Difference,Away Team MP + GSF Average Preseason Rank,Home Team MP + GSF Average Preseason Rank,MP + GSF Average Preseason Winner,MP + GSF Average Preseason Difference,Away Team Adjusted Massey-Peabody Preseason Rank,Home Team Adjusted Massey-Peabody Preseason Rank,Away Team Adjusted Generic Sports Fan Preseason Rank,Home Team Adjusted Generic Sports Fan Preseason Rank,Adjusted Massey-Peabody Preseason Winner,Adjusted Massey-Peabody Preseason Difference,Adjusted Generic Sports Fan Preseason Winner,Adjusted Generic Sports Fan Preseason Difference,Away Team Adjusted MP + GSF Average Preseason Rank,Home Team Adjusted MP + GSF Average Preseason Rank,Adjusted MP + GSF Average Preseason Winner,Adjusted MP + GSF Average Preseason Difference,Away Team Massey-Peabody Current Rank,Home Team Massey-Peabody Current Rank,Away Team Generic Sports Fan Current Rank,Home Team Generic Sports Fan Current Rank,Massey-Peabody Current Winner,Massey-Peabody Current Difference,Generic Sports Fan Current Winner,Generic Sports Fan Current Difference,Away Team MP + GSF Average Current Rank,Home Team MP + GSF Average Current Rank,MP + GSF Average Current Winner,MP + GSF Average Current Difference,Away Team Adjusted Massey-Peabody Current Rank,Home Team Adjusted Massey-Peabody Current Rank,Away Team Adjusted Generic Sports Fan Current Rank,Home Team Adjusted Generic Sports Fan Current Rank,Adjusted Massey-Peabody Current Winner,Adjusted Massey-Peabody Current Difference,Adjusted Generic Sports Fan Current Winner,Adjusted Generic Sports Fan Current Difference,Away Team Adjusted MP + GSF Average Current Rank,Home Team Adjusted MP + GSF Average Current Rank,Adjusted MP + GSF Average Current Winner,Adjusted MP + GSF Average Current Difference,Massey-Peabody Bayesian Same Winner Across All Metrics,Generic Sports Fan Bayesian Same Adjusted Winner,Massey-Peabody Bayesian Same Current and Preseason Adjusted Winner,Generic Sports Fan Bayesian Current and Preseason Adjusted Winner,Massey-Peabody Bayesian Same Current and Adjusted Current Winner,Generic Sports Fan Bayesian Same Current and Adjusted Current Winner,Thursday Night Game,Masey-Peabody Home Team Winner?,Generic Sports Fan Home Team Winner?,Divisional Matchup?,Home Team 3 games in 10 days,Away Team 3 games in 10 days,Home Team 4 games in 17 days,Away Team 4 games in 17 days,Away Team Short Rest,Home Team Sportsbook Moneyline,Away Team Sportsbook Moneyline,Sportsbook Favorite,Sportsbook Underdog,Home Team Sportsbook Spread,Away Team Sportsbook Spread,Massey-Peabody Home Team Moneyline,Massey-Peabody Away Team Moneyline,Generic Sports Fan Home Team Moneyline,Generic Sports Fan Away Team Moneyline,Massey-Peabody Home Team Spread,Massey-Peabody Away Team Spread,Generic Sports Fan Home Team Spread,Generic Sports Fan Away Team Spread,Away Team Sportsbook Implied Odds to Win,Home Team Sportsbook Implied Odds to Win,Away Team Massey-Peabody Implied Odds to Win,Home Team Massey-Peabody Implied Odds to Win,Away Team Generic Sports Fan Implied Odds to Win,Home Team Generic Sports Fan Implied Odds to Win,Away Team Sportsbook Fair Odds,Home Team Sportsbook Fair Odds,Away Team Massey-Peabody Fair Odds,Home Team Massey-Peabody Fair Odds,Away Team Generic Sports Fan Fair Odds,Home Team Generic Sports Fan Fair Odds,Away Team Fair Odds,Home Team Fair Odds,Away Team Expected Win Advantage,Home Team Expected Win Advantage,Away Team Cumulative Win Percentage,Home Team Cumulative Win Percentage,Favorite,Underdog,Away Team Thanksgiving Favorite,Home Team Thanksgiving Favorite,Away Team Thanksgiving Underdog,Home Team Thanksgiving Underdog,Away Team Christmas Favorite,Home Team Christmas Favorite,Away Team Christmas Underdog,Home Team Christmas Underdog,Away Team Pre Thanksgiving,Home Team Pre Thanksgiving,Divisional Matchup Boolean,Away Team Star Rating,Home Team Star Rating,Away Team Public Pick %,Home Team Public Pick %
2025_09_BAL_MIA,2025,9,2025-10-30,20:15,Baltimore Ravens,Miami Dolphins,Home,Lamar Jackson,Tua Tagovailoa,00-0034796,00-0036212,4,4,0,0,3,2,Hard Rock Stadium,False,1,-1,AFC North,M&T Bank Stadium,39.2789,-76.6228,America/New_York,AFC East,Hard Rock Stadium,25.9602,-80.2384,America/New_York,Chicago Bears,Atlanta Falcons,M&T Bank Stadium,Mercedes-Benz Stadium,Minnesota Vikings,Buffalo Bills,U.S. Bank Stadium,Hard Rock Stadium,25.9602,-80.2384,America/New_York,943,0,-943,943,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0,6.69,0.66,6.69,0.66,Baltimore Ravens,6.03,Baltimore Ravens,6.03,6.69,0.66,Baltimore Ravens,6.03,3.7765000000000004,0.7885,3.7765000000000004,0.7885,Baltimore Ravens,2.9880000000000004,Baltimore Ravens,2.9880000000000004,3.7765000000000004,0.7885,Baltimore Ravens,2.9880000000000004,4.35,-1.2,3.202,-3.956,Baltimore Ravens,5.55,Baltimore Ravens,7.1579999999999995,3.776,-2.578,Baltimore Ravens,6.353999999999999,6.951,-1.009,5.803,-3.765,Baltimore Ravens,7.959999999999999,Baltimore Ravens,9.568,6.377,-2.387,Baltimore Ravens,8.764,Same,Same,Same,Same,Same,Same,True,Away Team,Away Team,0,No,No,No,No,No,350.0,-455.0,Baltimore Ravens,Miami Dolphins,-7.5,7.5,282,-366,327,-436,7.959999999999999,-7.959999999999999,9.568,-9.568,0.8198,0.2222,0.7854,0.2618,0.8134,0.2342,0.7867,0.2133,0.75,0.25,0.7765,0.2235,0.7867,0.2133,0.2867,-0.2867,0.1778333333333333,-0.0960625,Baltimore Ravens,Miami Dolphins,1,0,0,0,0,0,0,0,1,0,0,4.5,1.5,0.08199999999999999,0.0
2025_09_CHI_CIN,2025,9,2025-11-02,13:00,Chicago Bears,Cincinnati Bengals,Home,Caleb Williams,Joe Flacco,00-0039918,00-0026158,7,7,0,0,-2,-5,Paycor Stadium,True,3,-3,NFC North,Soldier Field,41.8623,-87.6167,America/Chicago,AFC North,Paycor Stadium,39.0955,-84.5165,America/New_York,Baltimore Ravens,New York Jets,M&T Bank Stadium,Paycor Stadium,New York Giants,Pittsburgh Steelers,Soldier Field,Acrisure Stadium,39.0955,-84.5165,America/New_York,251,0,-251,251,-1.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0,-1.575,1.31,-1.575,1.31,Cincinnati Bengals,2.885,Cincinnati Bengals,2.885,-1.575,1.31,Cincinnati Bengals,2.885,-0.9330000000000003,1.1165,-0.9330000000000003,1.1165,Cincinnati Bengals,2.0495,Cincinnati Bengals,2.0495,-0.9330000000000003,1.1165,Cincinnati Bengals,2.0495,1.34,-2.52,1.703,-0.468,Chicago Bears,3.8600000000000003,Chicago Bears,2.1710000000000003,1.5215,-1.494,Chicago Bears,3.0155000000000003,0.3855000000000002,-3.151,0.7485000000000002,-1.099,Chicago Bears,3.5365,Chicago Bears,1.8475000000000001,0.5670000000000002,-2.125,Chicago Bears,2.692,Different,Different,Different,Different,Same,Same,False,Away Team,Away Team,0,No,No,No,No,No,136.0,-162.0,Chicago Bears,Cincinnati Bengals,-3.0,3.0,156,-191,108,-131,3.5365,-3.5365,1.8475000000000001,-1.8475000000000001,0.6183,0.4237,0.6564,0.3906,0.5671,0.4808,0.5934,0.4066,0.6269,0.3731,0.5412,0.4588,0.5934,0.4066,0.0934,-0.0934,-0.0053666666666666646,-0.041987500000000004,Chicago Bears,Cincinnati Bengals,0,0,1,1,0,0,0,0,1,1,0,2.5,2.0,0.001,0.001
2025_09_MIN_DET,2025,9,2025-11-02,13:00,Minnesota Vikings,Detroit Lions,Home,J.J. McCarthy,Jared Goff,00-0039923,00-0033106,10,13,-3,3,0,5,Ford Field,True,-5,5,NFC North,U.S. Bank Stadium,44.9738,-93.2575,America/Chicago,NFC North,Ford Field,42.3395,-83.045,America/Detroit,Los Angeles Chargers,Tampa Bay Buccaneers,SoFi Stadium,Ford Field,Baltimore Ravens,Washington Commanders,U.S. Bank Stadium,FedExField,42.3395,-83.045,America/Detroit,541,0,-541,541,-1.0,0.0,America/Los_Angeles,America/Detroit,-3.0,0.0,-1.0,0.0,-1.0,0,0.27,4.305,0.27,4.305,Detroit Lions,4.035,Detroit Lions,4.035,0.27,4.305,Detroit Lions,4.035,4.888999999999999,0.8379999999999996,4.888999999999999,0.8379999999999996,Minnesota Vikings,4.051,Minnesota Vikings,4.051,4.888999999999999,0.8379999999999996,Minnesota Vikings,4.051,-0.1,3.74,1.213,3.636,Detroit Lions,3.8400000000000003,Detroit Lions,2.423,0.5565,3.688,Detroit Lions,3.1315,-1.6815,4.835500000000001,-0.3684999999999998,4.7315000000000005,Detroit Lions,6.517,Detroit Lions,5.1000000000000005,-1.025,4.7835,Detroit Lions,5.8085,Different,Different,Different,Different,Same,Same,False,Home Team,Home Team,1,No,No,No,No,No,-550.0,410.0,Detroit Lions,Minnesota Vikings,9.5,-9.5,-282,224,-234,188,-6.517,6.517,-5.1000000000000005,5.1000000000000005,0.1961,0.8462,0.3086,0.7382,0.3472,0.7006,0.1881,0.8119,0.2948,0.7052,0.3314,0.6686,0.1881,0.8119,-0.3119,0.3119,-0.08080000000000002,0.11382222222222221,Detroit Lions,Minnesota Vikings,0,1,0,0,0,1,1,0,0,1,1,1.5,4.0,0.0,0.03
2025_09_CAR_GB,2025,9,2025-11-02,13:00,Carolina Panthers,Green Bay Packers,Home,Bryce Young,Jordan Love,00-0039150,00-0036264,7,7,0,0,-5,7,Lambeau Field,False,-12,12,NFC South,Bank of America Stadium,35.2258,-80.8528,America/New_York,NFC North,Lambeau Field,44.5013,-88.0622,America/Chicago,Buffalo Bills,Pittsburgh Steelers,Bank of America Stadium,Acrisure Stadium,New Orleans Saints,Philadelphia Eagles,Bank of America Stadium,Lambeau Field,44.5013,-88.0622,America/Chicago,745,0,-745,745,1.0,0.0,America/New_York,America/New_York,1.0,1.0,1.0,0.0,1.0,0,-5.25,3.535,-5.25,3.535,Green Bay Packers,8.785,Green Bay Packers,8.785,-5.25,3.535,Green Bay Packers,8.785,-2.4865,2.492,-2.4865,2.492,Green Bay Packers,4.9785,Green Bay Packers,4.9785,-2.4865,2.492,Green Bay Packers,4.9785,-4.91,3.57,-4.368,2.924,Green Bay Packers,8.48,Green Bay Packers,7.292,-4.639,3.247,Green Bay Packers,7.886,-7.5235,5.027,-6.9815000000000005,4.381,Green Bay Packers,12.5505,Green Bay Packers,11.3625,-7.2525,4.704000000000001,Green Bay Packers,11.956500000000002,Same,Same,Same,Same,Same,Same,False,Home Team,Home Team,0,No,No,No,No,No,-1000.0,650.0,Green Bay Packers,Carolina Panthers,12.5,-12.5,-675,466,-646,450,-12.5505,12.5505,-11.3625,11.3625,0.1333,0.9091,0.1767,0.871,0.1818,0.866,0.1279,0.8721,0.1686,0.8314,0.1735,0.8265,0.1279,0.8721,-0.3721,0.3721,-0.1095125,0.041688888888888886,Green Bay Packers,Carolina Panthers,0,0,0,1,0,0,0,0,0,1,0,1.5,3.0,0.0,0.10800000000000001
2025_09_DEN_HOU,2025,9,2025-11-02,13:00,Denver Broncos,Houston Texans,Home,Bo Nix,C.J. Stroud,00-0039732,00-0039163,7,7,0,0,-3,5,NRG Stadium,False,-8,8,AFC West,Empower Field at Mile High,39.7648,-105.0076,America/Denver,AFC South,NRG Stadium,29.6847,-95.4093,America/Chicago,Dallas Cowboys,San Francisco 49ers,Empower Field at Mile High,NRG Stadium,Las Vegas Raiders,Jacksonville Jaguars,Empower Field at Mile High,NRG Stadium,29.6847,-95.4093,America/Chicago,883,0,-883,883,-1.0,0.0,America/Denver,America/Chicago,-1.0,0.0,-1.0,0.0,-1.0,0,2.05,0.035,2.05,0.035,Denver Broncos,2.0149999999999997,Denver Broncos,2.0149999999999997,2.05,0.035,Denver Broncos,2.0149999999999997,3.4124999999999996,-1.331,3.4124999999999996,-1.331,Denver Broncos,4.743499999999999,Denver Broncos,4.743499999999999,3.4124999999999996,-1.331,Denver Broncos,4.743499999999999,3.43,2.43,1.693,4.937,Denver Broncos,1.0,Houston Texans,3.244,2.5615,3.6835000000000004,Houston Texans,1.1220000000000003,2.6675000000000004,2.814,0.9305000000000001,5.321000000000001,Houston Texans,0.14649999999999963,Houston Texans,4.3905,1.7990000000000004,4.067500000000001,Houston Texans,2.2685000000000004,Different,Different,Different,Different,Different,Same,False,Home Team,Home Team,0,No,No,No,No,No,-125.0,105.0,Houston Texans,Denver Broncos,1.5,-1.5,-110,-110,-224,181,-0.14649999999999963,0.14649999999999963,-4.3905,4.3905,0.4878,0.5556,0.5238,0.5238,0.3559,0.6914,0.4675,0.5325,0.5,0.5,0.3398,0.6602,0.4675,0.5325,-0.0325,0.0325,0.19084999999999996,0.08386666666666666,Houston Texans,Denver Broncos,0,0,0,0,1,0,0,0,0,0,0,4.5,3.5,0.002,0.0
2025_09_ATL_NE,2025,9,2025-11-02,13:00,Atlanta Falcons,New England Patriots,Home,Michael Penix,Drake Maye,00-0039917,00-0039851,7,7,0,0,7,0,Gillette Stadium,False,7,-7,NFC South,Mercedes-Benz Stadium,33.7489,-84.388,America/New_York,AFC East,Gillette Stadium,42.0628,-71.2687,America/New_York,Miami Dolphins,Cleveland Browns,Mercedes-Benz Stadium,Gillette Stadium,Indianapolis Colts,Tampa Bay Buccaneers,Lucas Oil Stadium,Raymond James Stadium,42.0628,-71.2687,America/New_York,915,0,-915,915,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0,-0.71,-1.995,-0.71,-1.995,Atlanta Falcons,1.2850000000000001,Atlanta Falcons,1.2850000000000001,-0.71,-1.995,Atlanta Falcons,1.2850000000000001,-1.9495,-1.2890000000000001,-1.9495,-1.2890000000000001,New England Patriots,0.6604999999999999,New England Patriots,0.6604999999999999,-1.9495,-1.2890000000000001,New England Patriots,0.6604999999999999,-1.47,0.97,-0.259,4.652,New England Patriots,2.44,New England Patriots,4.9110000000000005,-0.8645,2.811,New England Patriots,3.6755,-0.9179999999999999,0.6134999999999999,0.293,4.2955000000000005,New England Patriots,1.5314999999999999,New England Patriots,4.0025,-0.3125,2.4545000000000003,New England Patriots,2.7670000000000003,Different,Different,Same,Same,Same,Same,False,Home Team,Home Team,0,No,No,No,No,No,-250.0,205.0,New England Patriots,Atlanta Falcons,5.5,-5.5,-128,105,-211,171,-1.5314999999999999,1.5314999999999999,-4.0025,4.0025,0.3279,0.7143,0.4878,0.5614,0.369,0.6785,0.3146,0.6854,0.4649,0.5351,0.3523,0.6477,0.3146,0.6854,-0.1854,0.1854,-0.05453333333333333,0.1715625,New England Patriots,Atlanta Falcons,0,0,0,0,0,0,0,0,0,0,0,2.0,4.5,0.0,0.011000000000000001
2025_09_SF_NYG,2025,9,2025-11-02,13:00,San Francisco 49ers,New York Giants,Home,Mac Jones,Jaxson Dart,00-0036972,00-0040691,7,7,0,0,5,0,MetLife Stadium,True,5,-5,NFC West,Levi's Stadium,37.4031,-121.9702,America/Los_Angeles,NFC East,MetLife Stadium,40.8136,-74.0744,America/New_York,Houston Texans,Philadelphia Eagles,NRG Stadium,Lincoln Financial Field,Los Angeles Rams,Chicago Bears,Levi's Stadium,Soldier Field,40.8136,-74.0744,America/New_York,2545,0,-2545,2545,-3.0,0.0,America/Chicago,America/New_York,-1.0,0.0,-3.0,0.0,-3.0,0,3.325,-2.84,3.325,-2.84,San Francisco 49ers,6.165,San Francisco 49ers,6.165,3.325,-2.84,San Francisco 49ers,6.165,3.2115,-3.242,3.2115,-3.242,San Francisco 49ers,6.4535,San Francisco 49ers,6.4535,3.2115,-3.242,San Francisco 49ers,6.4535,3.99,-5.66,2.651,-4.838,San Francisco 49ers,9.65,San Francisco 49ers,7.489,3.3205,-5.2490000000000006,San Francisco 49ers,8.569500000000001,4.591,-6.7495,3.252,-5.9275,San Francisco 49ers,11.3405,San Francisco 49ers,9.1795,3.9215,-6.3385,San Francisco 49ers,10.26,Same,Same,Same,Same,Same,Same,False,Away Team,Away Team,0,No,No,No,No,No,124.0,-148.0,San Francisco 49ers,New York Giants,-2.5,2.5,450,-646,314,-416,11.3405,-11.3405,9.1795,-9.1795,0.5968,0.4464,0.866,0.1818,0.8062,0.2415,0.5721,0.4279,0.8265,0.1735,0.7695,0.2305,0.5721,0.4279,0.0721,-0.0721,0.12382499999999999,-0.134875,San Francisco 49ers,New York Giants,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,0.01,0.0
2025_09_IND_PIT,2025,9,2025-11-02,13:00,Indianapolis Colts,Pittsburgh Steelers,Home,Daniel Jones,Aaron Rodgers,00-0035710,00-0023459,7,7,0,0,0,10,Acrisure Stadium,False,-10,10,AFC South,Lucas Oil Stadium,39.7601,-86.1638,America/Indiana/Indianapolis,AFC North,Acrisure Stadium,40.4468,-80.0158,America/New_York,Tennessee Titans,Green Bay Packers,Lucas Oil Stadium,Acrisure Stadium,Atlanta Falcons,Los Angeles Chargers,Lucas Oil Stadium,SoFi Stadium,40.4468,-80.0158,America/New_York,328,0,-328,328,0.0,0.0,America/Indiana/Indianapolis,America/New_York,0.0,0.0,0.0,0.0,0.0,0,-2.265,-0.565,-2.265,-0.565,Pittsburgh Steelers,1.7000000000000002,Pittsburgh Steelers,1.7000000000000002,-2.265,-0.565,Pittsburgh Steelers,1.7000000000000002,-1.012,-1.298,-1.012,-1.298,Indianapolis Colts,0.28600000000000003,Indianapolis Colts,0.28600000000000003,-1.012,-1.298,Indianapolis Colts,0.28600000000000003,0.76,1.6,-0.285,0.658,Pittsburgh Steelers,0.8400000000000001,Pittsburgh Steelers,0.9430000000000001,0.23750000000000002,1.129,Pittsburgh Steelers,0.8915,0.007000000000000006,2.867,-1.0379999999999998,1.9249999999999998,Pittsburgh Steelers,2.86,Pittsburgh Steelers,2.9629999999999996,-0.5154999999999998,2.396,Pittsburgh Steelers,2.9114999999999998,Different,Different,Different,Different,Same,Same,False,Home Team,Home Team,0,No,No,No,No,No,154.0,-185.0,Indianapolis Colts,Pittsburgh Steelers,-3.5,3.5,-164,135,-164,135,-2.86,2.86,-2.9629999999999996,2.9629999999999996,0.6491,0.3937,0.4255,0.6212,0.4255,0.6212,0.6225,0.3775,0.4065,0.5935,0.4065,0.5935,0.6225,0.3775,0.1225,-0.1225,-0.098,-0.05303333333333333,Indianapolis Colts,Pittsburgh Steelers,0,0,0,0,0,0,0,0,0,0,0,1.5,2.0,0.002,0.0
2025_09_LAC_TEN,2025,9,2025-11-02,13:00,Los Angeles Chargers,Tennessee Titans,Home,Justin Herbert,Cam Ward,00-0036355,00-0040676,10,7,3,-3,4,-6,Nissan Stadium,False,10,-10,AFC West,SoFi Stadium,33.9535,-118.3395,America/Los_Angeles,AFC South,Nissan Stadium,36.1664,-86.7716,America/Chicago,Minnesota Vikings,Indianapolis Colts,SoFi Stadium,Lucas Oil Stadium,Pittsburgh Steelers,Houston Texans,SoFi Stadium,Nissan Stadium,36.1664,-86.7716,America/Chicago,1783,0,-1783,1783,-2.0,0.0,America/Los_Angeles,America/Indiana/Indianapolis,-2.0,1.0,-2.0,0.0,-2.0,0,0.935,-4.36,0.935,-4.36,Los Angeles Chargers,5.295,Los Angeles Chargers,5.295,0.935,-4.36,Los Angeles Chargers,5.295,-3.125,0.2624999999999997,-3.125,0.2624999999999997,Tennessee Titans,3.3874999999999997,Tennessee Titans,3.3874999999999997,-3.125,0.2624999999999997,Tennessee Titans,3.3874999999999997,0.79,-7.65,0.606,-11.285,Los Angeles Chargers,8.440000000000001,Los Angeles Chargers,11.891,0.698,-9.467500000000001,Los Angeles Chargers,10.165500000000002,2.05,-8.0275,1.866,-11.6625,Los Angeles Chargers,10.0775,Los Angeles Chargers,13.5285,1.958,-9.844999999999999,Los Angeles Chargers,11.802999999999999,Different,Different,Different,Different,Same,Same,False,Away Team,Away Team,0,No,No,No,No,No,470.0,-650.0,Los Angeles Chargers,Tennessee Titans,-10.0,10.0,356,-483,539,-819,10.0775,-10.0775,13.5285,-13.5285,0.8667,0.1754,0.8285,0.2193,0.8912,0.1565,0.8316,0.1684,0.7907,0.2093,0.8506,0.1494,0.8316,0.1684,0.3316,-0.3316,-0.015812500000000007,-0.22026250000000003,Los Angeles Chargers,Tennessee Titans,0,0,0,0,0,0,0,0,0,0,0,2.5,0.0,0.254,0.0
2025_09_NO_LA,2025,9,2025-11-02,16:05,New Orleans Saints,Los Angeles Rams,Home,Tyler Shough,Matthew Stafford,00-0040743,00-0026498,7,14,-7,7,-8,10,SoFi Stadium,False,-18,18,NFC South,Caesars Superdome,29.9507,-90.0813,America/Chicago,NFC West,SoFi Stadium,33.9535,-118.3395,America/Los_Angeles,Tampa Bay Buccaneers,Jacksonville Jaguars,Mercedes-Benz Superdome,TIAA Bank Stadium,Carolina Panthers,San Francisco 49ers,Bank of America Stadium,Levi's Stadium,33.9535,-118.3395,America/Los_Angeles,1673,0,-1673,1673,2.0,0.0,America/Chicago,America/New_York,2.0,3.0,2.0,0.0,2.0,0,-6.145,1.29,-6.145,1.29,Los Angeles Rams,7.435,Los Angeles Rams,7.435,-6.145,1.29,Los Angeles Rams,7.435,1.8925000000000005,-8.248500000000002,1.8925000000000005,-8.248500000000002,New Orleans Saints,10.141000000000002,New Orleans Saints,10.141000000000002,1.8925000000000005,-8.248500000000002,New Orleans Saints,10.141000000000002,-6.16,9.47,-4.616,6.899,Los Angeles Rams,15.63,Los Angeles Rams,11.515,-5.388,8.1845,Los Angeles Rams,13.5725,-7.897499999999999,11.4315,-6.3534999999999995,8.8605,Los Angeles Rams,19.329,Los Angeles Rams,15.213999999999999,-7.125499999999999,10.146,Los Angeles Rams,17.2715,Different,Different,Different,Different,Same,Same,False,Home Team,Home Team,0,No,No,No,No,No,-1200.0,750.0,Los Angeles Rams,New Orleans Saints,14.0,-14.0,-4323,1324,-1134,677,-19.329,19.329,-15.213999999999999,15.213999999999999,0.1176,0.9231,0.0702,0.9774,0.1287,0.919,0.113,0.887,0.067,0.933,0.1228,0.8772,0.113,0.887,-0.387,0.387,-0.07422500000000001,0.22026666666666667,Los Angeles Rams,New Orleans Saints,0,0,0,0,0,0,0,0,0,0,0,1.5,5.0,0.001,0.466
