Week,Date,Time,Away Team,Home Team,Away Team Weekly Rest,Home Team Weekly Rest,Weekly Away Rest Advantage,Weekly Home Rest Advantage,Away Cumulative Rest Advantage,Home Cumulative Rest Advantage,Actual Stadium,Back to Back Away Games,Away Team Current Week Cumulative Rest Advantage,Home Team Current Week Cumulative Rest Advantage,Away Team Division,Away Stadium,Away Stadium Latitude,Away Stadium Longitude,Away Stadium TimeZone,Home Team Division,Home Stadium,Home Stadium Latitude,Home Stadium Longitude,Home Stadium TimeZone,Actual Stadium Latitude,Actual Stadium Longitude,Actual Stadium TimeZone,Away Travel Distance,Home Travel Distance,Away Travel Advantage,Home Travel Advantage,Away Timezone Change,Home Timezone Change,Away Previous Game Actual Stadium TimeZone,Home Previous Game Actual Stadium TimeZone,Away Weekly Timezone Difference,Home Weekly Timezone Difference,Adjusted Away Timezone Change,Adjusted Home Timezone Change,Away Timezone Advantage,Home Timezone Advantage,Away Team Preseason Rank,Home Team Preseason Rank,Preseason Winner,Preseason Difference,Away Team Adjusted Preseason Rank,Home Team Adjusted Preseason Rank,Adjusted Preseason Winner,Adjusted Preseason Difference,Away Team Current Rank,Home Team Current Rank,Current Winner,Current Difference,Away Team Adjusted Current Rank,Home Team Adjusted Current Rank,Adjusted Current Winner,Adjusted Current Difference,Same Winner?,Home Team Winner?,Divisional Matchup?,Home Team 3 games in 10 days,Away Team 3 games in 10 days,Home Team 4 games in 17 days,Away Team 4 games in 17 days,Away Team Short Rest,Away Team Spread,Home Team Spread,Away Team Moneyline,Home Team Moneyline,Away Team Implied Odds to Win,Home team Implied Odds to Win,Away Team Fair Odds,Home Team Fair Odds,Away Team Expected Win Advantage,Home Team Expected Win Advantage,Away Team Cumulative Win Percentage,Home Team Cumulative Win Percentage,Away Team Star Rating,Home Team Star Rating,Away Team Thanksgiving Favorite,Home Team Thanksgiving Favorite,Away Team Christmas Favorite,Home Team Christmas Favorite,Divisional Matchup Boolean,Adjusted Home Points,Adjusted Away Points,Spread,Favorite,Underdog,Adjusted Spread,Away Pick %,Away Away Matchup,Away Divisional Matchup Boolean,Home Pick %,Home Away Matchup,Home Divisional Matchup Boolean,Home Team EV,Away Team EV
Week 17,2024-12-22,4:05 pm,Minnesota Vikings,Seattle Seahawks,6.0,7.0,-1.0,1.0,10.0,-16.0,Lumen Field,False,26.0,-26.0,NFC North,U.S Bank Stadium,44.973881,-93.258094,America/Chicago,NFC West,Lumen Field,47.595153,-122.331625,America/Los_Angeles,47.595153,-122.331625,America/Los_Angeles,1391,0,-1391,1391,2.0,0.0,America/Chicago,America/Los_Angeles,2.0,0.0,2.0,0.0,2.0,0.0,24,22,Seattle Seahawks,2,21.25,22.75,Minnesota Vikings,1.5,22.0,19.0,Seattle Seahawks,3.0,19.25,19.75,Minnesota Vikings,0.5,Different,Away Team,0,No,No,No,No,Yes,2.0,-2.0,108,-131,0.4808,0.5671,0.4588,0.5412,-0.0325,0.0325,-0.0937,-0.1364,1.5,1.0,False,False,False,False,0,1.5,-0.5,0.0,Seattle Seahawks,Minnesota Vikings,2.0,0.0,1,0,0.0012669865807783,0,0,0.8692411452016293,0.7386718361506176
Week 17,2024-12-22,4:25 pm,Jacksonville Jaguars,Las Vegas Raiders,7.0,6.0,1.0,-1.0,4.0,-1.0,Allegiant Stadium,False,5.0,-5.0,AFC South,Everbank Stadium,30.323925,-81.637356,America/New_York,AFC West,Allegiant Stadium,36.090794,-115.183952,America/Los_Angeles,36.090794,-115.183952,America/Los_Angeles,1968,0,-1968,1968,3.0,0.0,America/New_York,America/Los_Angeles,3.0,0.0,3.0,0.0,3.0,0.0,18,28,Jacksonville Jaguars,10,14.875,28.125,Jacksonville Jaguars,13.25,17.0,26.0,Jacksonville Jaguars,9.0,13.875,26.125,Jacksonville Jaguars,12.25,Same,Away Team,0,No,No,No,No,No,-1.0,1.0,-116,-104,0.537,0.5098,0.513,0.487,0.0108,-0.0108,0.0523999999999999,-0.0469,3.5,2.0,False,False,False,False,0,-2.0,-1.5,2.5,Jacksonville Jaguars,Las Vegas Raiders,0.5,0.0150037884565852,1,0,0.0041677190157181,0,0,0.7913255886645224,0.8165873926877256
Week 17,2024-12-22,4:25 pm,San Francisco 49ers,Miami Dolphins,10.0,7.0,3.0,-3.0,-20.0,-5.0,Hard Rock Stadium,False,-15.0,15.0,NFC West,Levi's Stadium,37.713486,-122.386256,America/Los_Angeles,AFC East,Hard Rock Stadium,25.957919,-80.238842,America/New_York,25.957919,-80.238842,America/New_York,2578,0,-2578,2578,-3.0,0.0,America/Los_Angeles,America/Chicago,-3.0,-1.0,-3.0,0.0,-3.0,0.0,2,12,San Francisco 49ers,10,5.375,11.625,San Francisco 49ers,6.25,1.5,11.0,San Francisco 49ers,9.5,4.875,10.625,San Francisco 49ers,5.75,Same,Away Team,0,No,No,No,No,No,-1.0,1.0,-282,224,0.7382,0.3086,0.7052,0.2948,0.0108,-0.0108,0.1407999999999999,-0.06285,4.5,2.0,False,False,False,False,0,-3.0,3.5,8.5,San Francisco 49ers,Miami Dolphins,6.5,0.0088288959628972,1,0,0.0270901736021678,0,0,0.46263798814251095,1.1452749932097475
Week 17,2024-12-22,8:20 pm,Tampa Bay Buccaneers,Dallas Cowboys,7.0,7.0,0.0,0.0,-7.0,2.0,AT&T Stadium,True,-9.0,9.0,NFC South,Raymomd James Stadium,27.975967,-82.50335,America/New_York,NFC East,AT&T Stadium,32.747778,-97.092778,America/Chicago,32.747778,-97.092778,America/Chicago,928,0,-928,928,1.0,0.0,America/Los_Angeles,America/New_York,-2.0,1.0,1.0,0.0,1.0,0.0,21,9,Dallas Cowboys,12,22.625,6.375,Dallas Cowboys,16.25,21.0,6.0,Dallas Cowboys,15.0,22.625,3.375,Dallas Cowboys,19.25,Same,Home Team,0,No,No,No,No,No,4.5,-4.5,156,-191,0.3906,0.6564,0.3731,0.6269,-0.1447,0.1447,0.09805,0.0561,4.0,3.5,False,False,False,False,0,2.5,-1.0,1.5,Dallas Cowboys,Tampa Bay Buccaneers,3.5,0.0021172012599848,1,0,0.0238060110177819,0,0,0.9923199643731597,0.6155930169790844
Week 17,2024-12-23,8:15 pm,New Orleans Saints,Green Bay Packers,8.0,8.0,0.0,0.0,-9.0,12.0,Lambeau Field,False,-21.0,21.0,NFC South,Caesars Superdome,29.950931,-90.081364,America/Chicago,NFC North,Lambeau Field,44.501306,-88.062167,America/Chicago,44.501306,-88.062167,America/Chicago,1011,0,-1011,1011,0.0,0.0,America/Chicago,America/Los_Angeles,0.0,-2.0,0.0,0.0,0.0,0.0,23,10,Green Bay Packers,13,27.125,5.875,Green Bay Packers,21.25,16.0,12.0,Green Bay Packers,4.0,20.125,7.875,Green Bay Packers,12.25,Same,Home Team,0,No,No,No,No,No,5.0,-5.0,-211,171,0.6785,0.369,0.6477,0.3523,-0.1575,0.1575,0.0158,0.06285,3.0,3.5,False,False,False,False,0,-3.0,1.0,6.0,New Orleans Saints,Green Bay Packers,4.0,0.0165875216825581,1,0,0.0309078042205656,0,0,0.5565962944216098,1.0513166869306387
Week 18,2024-12-25,1:00 pm,Kansas City Chiefs,Pittsburgh Steelers,4.0,4.0,0.0,0.0,1.0,-2.0,Acrisure Stadium,False,3.0,-3.0,AFC West,Arrowhead Stadium,39.048786,-94.484566,America/Chicago,AFC North,Acrisure Stadium,40.446786,-80.015761,America/New_York,40.446786,-80.015761,America/New_York,773,0,-773,773,-1.0,0.0,America/Chicago,America/New_York,-1.0,0.0,-1.0,0.0,-1.0,0.0,1,19,Kansas City Chiefs,18,3.125,17.875,Kansas City Chiefs,14.75,1.0,16.0,Kansas City Chiefs,15.0,3.125,14.875,Kansas City Chiefs,11.75,Same,Away Team,0,Yes,Yes,Yes,Yes,No,-4.0,4.0,-142,117,0.5868,0.4608,0.5601,0.4399,0.1309,-0.1309,0.1309,-0.0174,4.5,2.5,False,False,False,False,0,1.5,4.0,4.5,Kansas City Chiefs,Pittsburgh Steelers,2.5,0.0861244019138756,1,0,0.3349282296650716,0,0,0.7868345766834726,2.4870406646985606
Week 18,2024-12-25,4:30 pm,Baltimore Ravens,Houston Texans,4.0,4.0,0.0,0.0,12.0,3.0,NRG Stadium,False,9.0,-9.0,AFC North,M&T Stadium,39.277969,-76.622767,America/New_York,AFC South,NRG Stadium,29.684781,-95.410956,America/Chicago,29.684781,-95.410956,America/Chicago,1254,0,-1254,1254,1.0,0.0,America/New_York,America/Chicago,1.0,0.0,1.0,0.0,1.0,0.0,3,7,Baltimore Ravens,4,2.375,6.625,Baltimore Ravens,4.25,3.0,8.0,Baltimore Ravens,5.0,2.375,7.625,Baltimore Ravens,5.25,Same,Away Team,0,Yes,Yes,No,No,No,-1.5,1.5,117,-142,0.4608,0.5868,0.4399,0.5601,0.0325,-0.0325,0.1575,0.083,5.0,4.0,False,False,False,False,0,4.5,2.0,0.5,Houston Texans,Baltimore Ravens,2.5,0.0023923444976076,1,0,0.4569377990430622,0,0,0.8143814695581666,2.4594937718238667
Week 18,2024-12-26,8:15 pm,Seattle Seahawks,Chicago Bears,4.0,4.0,0.0,0.0,-16.0,2.0,Soldier Field,False,-18.0,18.0,NFC West,Lumen Field,47.595153,-122.331625,America/Los_Angeles,NFC North,Soldier Field,41.862306,-87.616672,America/Chicago,41.862306,-87.616672,America/Chicago,1733,0,-1733,1733,-2.0,0.0,America/Los_Angeles,America/Chicago,-2.0,0.0,-2.0,0.0,-2.0,0.0,22,15,Chicago Bears,7,27.75,11.25,Chicago Bears,16.5,19.0,19.0,Tie,0.0,24.75,15.25,Chicago Bears,9.5,Different,Home Team,0,Yes,No,No,No,No,3.5,-3.5,-116,-104,0.537,0.5098,0.513,0.487,-0.1092,0.1092,-0.1636,-0.083,0.0,1.5,False,False,False,False,0,-1.0,-0.5,2.5,Seattle Seahawks,Chicago Bears,0.5,0.1196172248803827,1,0,0.0,0,0,2.0678084238273917,1.2060668175546418
Week 19,2024-12-28,1:00 pm,Denver Broncos,Cincinnati Bengals,6.0,9.0,-3.0,3.0,-13.0,2.0,Paycor Stadium,True,-15.0,15.0,AFC West,Empower Field at Mile High,39.743936,-105.020097,America/Denver,AFC North,Paycor Stadium,39.095442,-84.516039,America/New_York,39.095442,-84.516039,America/New_York,1092,0,-1092,1092,-2.0,0.0,America/Los_Angeles,America/New_York,-3.0,0.0,-2.0,0.0,-2.0,0.0,29,6,Cincinnati Bengals,23,37.375,-0.375,Cincinnati Bengals,37.75,29.0,11.0,Cincinnati Bengals,18.0,37.375,4.625,Cincinnati Bengals,32.75,Same,Home Team,0,No,No,No,No,Yes,8.0,-8.0,327,-436,0.2342,0.8134,0.2235,0.7765,-0.2572,0.2572,-0.1309,0.0174,1.0,2.5,False,False,False,False,0,3.0,-6.5,7.5,Cincinnati Bengals,Denver Broncos,9.5,0.0,1,0,0.0876878437263668,0,0,1.1489985656413892,0.3925504748144457
Week 19,2024-12-28,4:30 pm,Arizona Cardinals,Los Angeles Rams,6.0,6.0,0.0,0.0,-3.0,2.0,SoFi Stadium,True,-5.0,5.0,NFC West,State Farm Stadium,33.5277,-112.262608,America/Denver,NFC West,SoFi Stadium,33.953587,-118.33963,America/Los_Angeles,33.953587,-118.33963,America/Los_Angeles,350,0,-350,350,1.0,0.0,America/New_York,America/New_York,3.0,3.0,1.0,0.0,1.0,0.0,26,16,Los Angeles Rams,10,27.125,13.875,Los Angeles Rams,13.25,24.0,15.0,Los Angeles Rams,9.0,25.125,12.875,Los Angeles Rams,12.25,Same,Home Team,1,No,No,No,No,No,5.0,-5.0,-122,101,0.5495,0.4975,0.5248,0.4752,-0.1636,0.1636,-0.1369,0.1636,1.0,4.5,False,False,False,False,1,-2.5,-1.5,3.0,Arizona Cardinals,Los Angeles Rams,1.0,0.0026494904232496,1,1,0.0038584811989072,0,1,0.7315333609336543,0.8100156795221782
Week 19,2024-12-28,8:00 pm,Los Angeles Chargers,New England Patriots,6.0,6.0,0.0,0.0,-10.0,12.0,Gillette Stadium,False,-22.0,22.0,AFC West,SoFi Stadium,33.953587,-118.33963,America/Los_Angeles,AFC East,Gillette Stadium,42.090925,-71.26435,America/New_York,42.090925,-71.26435,America/New_York,2588,0,-2588,2588,-3.0,0.0,America/Los_Angeles,America/New_York,-3.0,0.0,-3.0,0.0,-3.0,0.0,14,31,Los Angeles Chargers,17,21.25,26.75,Los Angeles Chargers,5.5,17.0,27.0,Los Angeles Chargers,10.0,24.25,22.75,New England Patriots,1.5,Different,Home Team,0,No,No,No,No,No,-2.5,2.5,-211,171,0.6785,0.369,0.6477,0.3523,0.0514,-0.0514,0.0108,-0.1164,2.5,1.0,False,False,False,False,0,-3.5,0.5,6.0,Los Angeles Chargers,New England Patriots,4.0,0.0475879347865231,1,0,0.0,0,0,0.5753649506591186,0.9661840897967148
Week 19,2024-12-29,1:00 pm,Atlanta Falcons,Washington Commanders,7.0,7.0,0.0,0.0,5.0,-2.0,FedExField,False,7.0,-7.0,NFC South,Mercedez-Benz Stadium,33.757614,-84.400972,America/New_York,NFC East,FedExField,38.907697,-76.864517,America/New_York,38.907697,-76.864517,America/New_York,549,0,-549,549,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0.0,13,25,Atlanta Falcons,12,13.625,24.375,Atlanta Falcons,10.75,18.0,28.0,Atlanta Falcons,10.0,18.625,27.375,Atlanta Falcons,8.75,Same,Away Team,0,No,No,No,No,No,-2.0,2.0,-128,105,0.5614,0.4878,0.5351,0.4649,0.0427,-0.0427,0.205,-0.1636,5.0,0.5,False,False,False,False,0,-2.5,-1.0,3.5,Atlanta Falcons,Washington Commanders,1.5,0.0001594838895548,1,0,0.0,0,0,0.7168007011989538,0.8247483392568808
Week 19,2024-12-29,1:00 pm,Carolina Panthers,Tampa Bay Buccaneers,7.0,7.0,0.0,0.0,3.0,-7.0,Raymomd James Stadium,False,10.0,-10.0,NFC South,Bank of America Stadium,35.225808,-80.852861,America/New_York,NFC South,Raymomd James Stadium,27.975967,-82.50335,America/New_York,27.975967,-82.50335,America/New_York,510,0,-510,510,0.0,0.0,America/New_York,America/Chicago,0.0,-1.0,0.0,0.0,0.0,0.0,32,21,Tampa Bay Buccaneers,11,32.25,20.75,Tampa Bay Buccaneers,11.5,32.0,21.0,Tampa Bay Buccaneers,11.0,32.25,20.75,Tampa Bay Buccaneers,11.5,Same,Home Team,1,No,No,No,No,No,4.5,-4.5,314,-416,0.2415,0.8062,0.2305,0.7695,-0.1447,0.1447,-0.205,0.0514,0.0,3.0,False,False,False,False,1,1.0,-8.0,7.0,Tampa Bay Buccaneers,Carolina Panthers,9.0,0.0,1,1,0.1374828297586648,0,1,1.10879582373787,0.4327532167179689
Week 19,2024-12-29,1:00 pm,Green Bay Packers,Minnesota Vikings,6.0,7.0,-1.0,1.0,11.0,11.0,U.S Bank Stadium,False,0.0,0.0,NFC North,Lambeau Field,44.501306,-88.062167,America/Chicago,NFC North,U.S Bank Stadium,44.973881,-93.258094,America/Chicago,44.973881,-93.258094,America/Chicago,257,0,-257,257,0.0,0.0,America/Chicago,America/Los_Angeles,0.0,-2.0,0.0,0.0,0.0,0.0,10,24,Green Bay Packers,14,12.5,21.5,Green Bay Packers,9.0,12.0,22.0,Green Bay Packers,10.0,14.5,19.5,Green Bay Packers,5.0,Same,Away Team,1,No,No,No,No,Yes,-2.0,2.0,224,-282,0.3086,0.7382,0.2948,0.7052,0.0427,-0.0427,0.083,-0.1447,3.5,0.5,False,False,False,False,1,1.5,-5.0,4.5,Minnesota Vikings,Green Bay Packers,6.5,0.0,1,1,0.2335075651954706,0,1,0.9421303887941803,0.599418651661655
Week 19,2024-12-29,1:00 pm,Indianapolis Colts,New York Giants,7.0,7.0,0.0,0.0,-17.0,0.0,MetLife Stadium,False,-17.0,17.0,AFC South,Lucas Oil Stadium,39.760056,-86.163806,America/New_York,NFC East,MetLife Stadium,40.812194,-74.076983,America/New_York,40.812194,-74.076983,America/New_York,640,0,-640,640,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0.0,20,27,Indianapolis Colts,7,23.625,23.375,New York Giants,0.25,19.0,31.0,Indianapolis Colts,12.0,22.625,27.375,Indianapolis Colts,4.75,Different,Away Team,0,No,No,No,No,No,-2.0,2.0,-122,101,0.5495,0.4975,0.5248,0.4752,0.0427,-0.0427,0.0261,-0.1575,3.0,0.5,False,False,False,False,0,-4.0,-3.0,3.0,Indianapolis Colts,New York Giants,1.0,2.572320799271519e-05,1,0,0.0012861603996357,0,0,0.7314910863646801,0.8100579540911546
Week 19,2024-12-29,1:00 pm,Las Vegas Raiders,New Orleans Saints,7.0,6.0,1.0,-1.0,0.0,-10.0,Caesars Superdome,False,10.0,-10.0,AFC West,Allegiant Stadium,36.090794,-115.183952,America/Los_Angeles,NFC South,Caesars Superdome,29.950931,-90.081364,America/Chicago,29.950931,-90.081364,America/Chicago,1509,0,-1509,1509,-2.0,0.0,America/Los_Angeles,America/Chicago,-2.0,0.0,-2.0,0.0,-2.0,0.0,28,23,New Orleans Saints,5,29.25,23.75,New Orleans Saints,5.5,26.0,16.0,New Orleans Saints,10.0,27.25,16.75,New Orleans Saints,10.5,Same,Home Team,0,No,No,No,No,No,2.5,-2.5,249,-319,0.2865,0.7613,0.2734,0.7266,-0.083,0.083,-0.0108,-0.0514,2.5,2.0,False,False,False,False,0,3.0,-4.0,5.0,New Orleans Saints,Las Vegas Raiders,7.0,0.0,1,0,0.1969883268082129,0,0,1.0001572287888358,0.5413918116670002
Week 19,2024-12-29,1:00 pm,New York Jets,Buffalo Bills,7.0,7.0,0.0,0.0,5.0,5.0,Highmark Stadium,False,0.0,0.0,AFC East,MetLife Stadium,40.812194,-74.076983,America/New_York,AFC East,Highmark Stadium,42.773739,-78.786978,America/New_York,42.773739,-78.786978,America/New_York,278,0,-278,278,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0.0,11,5,Buffalo Bills,6,12.5,3.5,Buffalo Bills,9.0,13.0,7.0,Buffalo Bills,6.0,14.5,5.5,Buffalo Bills,9.0,Same,Home Team,1,No,No,No,No,No,2.5,-2.5,181,-224,0.3559,0.6914,0.3398,0.6602,-0.0514,0.0514,0.083,0.1164,3.5,4.0,False,False,False,False,1,4.5,0.0,2.5,Buffalo Bills,New York Jets,4.5,2.572320799271519e-05,1,1,0.0105619492018088,0,1,1.0101667584580807,0.5313822819977567
Week 19,2024-12-29,1:00 pm,Tennessee Titans,Jacksonville Jaguars,7.0,7.0,0.0,0.0,10.0,4.0,Everbank Stadium,True,6.0,-6.0,AFC South,Nissan Stadium,36.166461,-86.771289,America/Chicago,AFC South,Everbank Stadium,30.323925,-81.637356,America/New_York,30.323925,-81.637356,America/New_York,500,0,-500,500,-1.0,0.0,America/New_York,America/Los_Angeles,0.0,-3.0,0.0,0.0,0.0,0.0,20,18,Jacksonville Jaguars,2,20.75,17.25,Jacksonville Jaguars,3.5,24.0,17.0,Jacksonville Jaguars,7.0,24.75,16.25,Jacksonville Jaguars,8.5,Same,Home Team,1,No,No,No,No,No,4.0,-4.0,171,-211,0.369,0.6785,0.3523,0.6477,-0.1309,0.1309,-0.083,-0.0261,1.5,2.0,False,False,False,False,1,0.5,-3.5,2.0,Jacksonville Jaguars,Tennessee Titans,4.0,0.0,1,1,0.066468769453176,0,1,0.953770369175743,0.5877786712800904
Week 19,2024-12-29,4:25 pm,Dallas Cowboys,Philadelphia Eagles,7.0,7.0,0.0,0.0,2.0,12.0,Lincoln Financial Field,False,-10.0,10.0,NFC East,AT&T Stadium,32.747778,-97.092778,America/Chicago,NFC East,Lincoln Financial Field,39.900775,-75.167453,America/New_York,39.900775,-75.167453,America/New_York,1311,0,-1311,1311,-1.0,0.0,America/Chicago,America/New_York,-1.0,0.0,-1.0,0.0,-1.0,0.0,9,8,Philadelphia Eagles,1,12.75,5.25,Philadelphia Eagles,7.5,6.0,4.0,Philadelphia Eagles,2.0,9.75,1.25,Philadelphia Eagles,8.5,Same,Home Team,1,No,No,No,No,No,2.0,-2.0,156,-191,0.3906,0.6564,0.3731,0.6269,-0.0514,0.0514,0.1636,0.1575,4.5,4.5,False,False,False,False,1,4.0,0.5,1.5,Philadelphia Eagles,Dallas Cowboys,3.5,0.0,1,1,0.0322054564068794,0,1,0.9438591155491197,0.5976899249067159
Week 19,2024-12-29,8:20 pm,Miami Dolphins,Cleveland Browns,7.0,10.0,-3.0,3.0,-8.0,6.0,Cleveland Browns Stadium,False,-14.0,14.0,AFC East,Hard Rock Stadium,25.957919,-80.238842,America/New_York,AFC North,Cleveland Browns Stadium,41.506022,-81.699564,America/New_York,41.506022,-81.699564,America/New_York,1077,0,-1077,1077,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0.0,12,17,Miami Dolphins,5,18.25,10.75,Cleveland Browns,7.5,11.0,20.0,Miami Dolphins,9.0,17.25,13.75,Cleveland Browns,3.5,Different,Home Team,0,No,No,No,No,No,2.0,-2.0,208,-261,0.3247,0.723,0.3099,0.6901,-0.0427,0.0427,-0.083,-0.1575,1.5,0.5,False,False,False,False,0,1.0,-5.0,4.0,Cleveland Browns,Miami Dolphins,6.0,0.0,1,0,0.1471881961343163,0,0,0.9700931441782175,0.5714558962776177
Week 19,2024-12-30,8:15 pm,Detroit Lions,San Francisco 49ers,8.0,8.0,0.0,0.0,0.0,-20.0,Levi's Stadium,True,20.0,-20.0,NFC North,Ford Field,42.340156,-83.045808,America/New_York,NFC West,Levi's Stadium,37.713486,-122.386256,America/Los_Angeles,37.713486,-122.386256,America/Los_Angeles,2085,0,-2085,2085,3.0,0.0,America/Chicago,America/New_York,2.0,3.0,3.0,0.0,3.0,0.0,4,2,San Francisco 49ers,2,0.0,3.0,Detroit Lions,3.0,5.0,1.5,San Francisco 49ers,3.5,1.0,2.5,Detroit Lions,1.5,Different,Away Team,0,No,No,No,No,No,4.5,-4.5,156,-191,0.3906,0.6564,0.3731,0.6269,-0.1447,0.1447,0.1447,0.1369,4.5,4.0,False,False,False,False,0,5.5,2.0,1.5,San Francisco 49ers,Detroit Lions,3.5,3.344017039052974e-05,1,0,0.0322826260308575,0,0,0.9438297360914901,0.597719304364346
Week 20,2025-01-05,1:00 pm,Buffalo Bills,New England Patriots,7.0,8.0,-1.0,1.0,4.0,13.0,Gillette Stadium,False,-9.0,9.0,AFC East,Highmark Stadium,42.773739,-78.786978,America/New_York,AFC East,Gillette Stadium,42.090925,-71.26435,America/New_York,42.090925,-71.26435,America/New_York,386,0,-386,386,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0.0,5,31,Buffalo Bills,26,8.625,27.375,Buffalo Bills,18.75,7.0,27.0,Buffalo Bills,20.0,10.625,23.375,Buffalo Bills,12.75,Same,Away Team,1,No,No,No,No,No,-3.5,3.5,-261,208,0.723,0.3247,0.6901,0.3099,0.1164,-0.1164,0.0,0.0,0.0,0.0,False,False,False,False,1,-3.5,2.5,8.0,Buffalo Bills,New England Patriots,6.0,0.1217895202082208,1,1,0.0,0,1,0.5410003208683477,0.9790281462809961
Week 20,2025-01-05,1:00 pm,Carolina Panthers,Atlanta Falcons,7.0,7.0,0.0,0.0,3.0,5.0,Mercedez-Benz Stadium,True,-2.0,2.0,NFC South,Bank of America Stadium,35.225808,-80.852861,America/New_York,NFC South,Mercedez-Benz Stadium,33.757614,-84.400972,America/New_York,33.757614,-84.400972,America/New_York,226,0,-226,226,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0.0,32,13,Atlanta Falcons,19,33.75,11.25,Atlanta Falcons,22.5,32.0,18.0,Atlanta Falcons,14.0,33.75,16.25,Atlanta Falcons,17.5,Same,Home Team,1,No,No,No,No,No,6.5,-6.5,314,-416,0.2415,0.8062,0.2305,0.7695,-0.205,0.205,0.0,0.0,0.0,0.0,False,False,False,False,1,1.0,-8.0,7.0,Atlanta Falcons,Carolina Panthers,9.0,0.0,1,1,0.0685655355301281,0,1,1.1367680422254551,0.38326042492390183
Week 20,2025-01-05,1:00 pm,Chicago Bears,Green Bay Packers,10.0,7.0,3.0,-3.0,5.0,8.0,Lambeau Field,False,-3.0,3.0,NFC North,Soldier Field,41.862306,-87.616672,America/Chicago,NFC North,Lambeau Field,44.501306,-88.062167,America/Chicago,44.501306,-88.062167,America/Chicago,184,0,-184,184,0.0,0.0,America/Chicago,America/Chicago,0.0,0.0,0.0,0.0,0.0,0.0,15,10,Green Bay Packers,5,13.875,11.125,Green Bay Packers,2.75,19.0,12.0,Green Bay Packers,7.0,17.875,13.125,Green Bay Packers,4.75,Same,Home Team,1,No,No,No,No,No,3.0,-3.0,-110,-110,0.5238,0.5238,0.5,0.5,-0.083,0.083,0.0,0.0,0.0,0.0,False,False,False,False,1,-3.0,-3.0,2.0,Chicago Bears,Chicago Bears,0.0,0.0001571477680106,1,1,0.0001571477680106,0,1,0.7600142335746662,0.7600142335746662
Week 20,2025-01-05,1:00 pm,Cincinnati Bengals,Pittsburgh Steelers,8.0,11.0,-3.0,3.0,-1.0,1.0,Acrisure Stadium,False,-2.0,2.0,AFC North,Paycor Stadium,39.095442,-84.516039,America/New_York,AFC North,Acrisure Stadium,40.446786,-80.015761,America/New_York,40.446786,-80.015761,America/New_York,256,0,-256,256,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0.0,6,19,Cincinnati Bengals,13,10.75,14.25,Cincinnati Bengals,3.5,11.0,16.0,Cincinnati Bengals,5.0,15.75,11.25,Pittsburgh Steelers,4.5,Different,Home Team,1,No,No,No,No,No,-1.0,1.0,156,-191,0.3906,0.6564,0.3731,0.6269,0.0174,-0.0174,0.0,0.0,0.0,0.0,False,False,False,False,1,1.5,1.0,1.5,Pittsburgh Steelers,Cincinnati Bengals,3.5,0.0,1,1,0.0333153268182487,0,1,0.9328588158025446,0.5871696513468125
Week 20,2025-01-05,1:00 pm,Cleveland Browns,Baltimore Ravens,7.0,11.0,-4.0,4.0,2.0,16.0,M&T Stadium,False,-14.0,14.0,AFC North,Cleveland Browns Stadium,41.506022,-81.699564,America/New_York,AFC North,M&T Stadium,39.277969,-76.622767,America/New_York,39.277969,-76.622767,America/New_York,308,0,-308,308,0.0,0.0,America/New_York,America/Chicago,0.0,-1.0,0.0,0.0,0.0,0.0,17,3,Baltimore Ravens,14,24.25,-4.25,Baltimore Ravens,28.5,20.0,3.0,Baltimore Ravens,17.0,27.25,-4.25,Baltimore Ravens,31.5,Same,Home Team,1,No,No,No,No,No,5.0,-5.0,188,-234,0.3472,0.7006,0.3314,0.6686,-0.1575,0.1575,0.0,0.0,0.0,0.0,False,False,False,False,1,4.0,-1.0,3.0,Baltimore Ravens,Cleveland Browns,5.0,0.0,1,1,0.1790600599125865,0,1,0.9104570243837786,0.6095714427655677
Week 20,2025-01-05,1:00 pm,Houston Texans,Tennessee Titans,11.0,7.0,4.0,-4.0,7.0,6.0,Nissan Stadium,False,1.0,-1.0,AFC South,NRG Stadium,29.684781,-95.410956,America/Chicago,AFC South,Nissan Stadium,36.166461,-86.771289,America/Chicago,36.166461,-86.771289,America/Chicago,671,0,-671,671,0.0,0.0,America/Chicago,America/New_York,0.0,1.0,0.0,0.0,0.0,0.0,7,20,Houston Texans,13,4.375,22.625,Houston Texans,18.25,8.0,24.0,Houston Texans,16.0,5.375,26.625,Houston Texans,21.25,Same,Away Team,1,No,No,No,No,No,-3.0,3.0,-211,171,0.6785,0.369,0.6477,0.3523,0.083,-0.083,0.0,0.0,0.0,0.0,False,False,False,False,1,-1.5,2.5,6.0,Houston Texans,Tennessee Titans,4.0,0.0080970387467465,1,1,0.0,0,1,0.540228230046649,0.9798002371027051
